Financial Aid System Applicant ID,Total Tuition,Recommended Award,Rec Award Perc Tuition, Children in Applicants HH,Est Household Contribution,Total Income, Total Available for Tuition, Total Assets,Total Liabilities,Total Net Worth,P1 Alumni Academy,P1 Alumni Camp,P1 Alumni Institute,P1 Alumni All-State,P2 Alumni Academy,P2 Alumni Camp,P2 Alumni All-State,P2:Alumni Institute,Sum Alum,Grade,Primary Arts Area,Aid Total Need,Aid Merit,Aid Inst Grant,Sex,Behavior Review,Academic Review,Health Review,Learning Specialist Review,CAPS Review,Sum Review,Tuition Default,Art Rating,Accepted,Attended Camp,Attended Inst,Attended Sum,Tuition Remander,Total FA,Percent FA,Enrolled
4672603,53795,27504,0.5113,1,25000,47567,26575,910811,93000,817811,0,0,0,0,0,0,0,0,0,12,0,18000,5000,0,0,0,0,0,0,0,0,0,5,1,0,0,0,30795,23000,0.4275,1
6600439,55000,24443,0.4444,1,5,44000,6969,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1,0,0,0,55000,0,0,1
5601278,56055,20185,0.3601,1,17000,124110,9148,788000,54000,734000,0,0,0,0,0,0,0,0,0,13,7,24000,0,0,1,0,0,0,0,0,0,0,3.5,1,1,1,2,32055,24000,0.4282,0
4656969,50460,46540,0.9223,1,0,5000,0,2000,0,2000,0,0,0,0,0,0,0,0,0,11,0,0,5000,0,0,0,0,0,0,0,0,0,5,1,0,0,0,45460,5000,0.0991,0
4668028,50460,46186,0.9153,1,9000,20063,356,4870,0,4870,0,0,0,0,0,0,0,0,0,12,0,23000,5000,0,1,0,0,0,0,0,0,0,5,1,0,0,0,22460,28000,0.5549,1
4675170,50460,46540,0.9223,1,3000,20000,0,305000,1000,304000,0,0,0,0,0,0,0,0,0,12,0,15000,5000,0,1,0,0,0,0,0,0,1,5,1,0,0,0,30460,20000,0.3964,1
4672700,50460,39101,0.7749,1,7500,109579,10523,691000,315755,375245,0,0,0,0,0,0,0,0,0,9,4,30000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,20460,30000,0.5945,1
5630476,52580,40425,0.7688,1,7000,111767,6116,615165,325500,289665,0,0,0,0,0,0,0,0,0,10,4,30000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,22580,30000,0.5706,1
5670758,52580,46540,0.8851,1,6000,0,0,997200,537000,460200,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,3.5,1,0,1,1,52580,0,0,1
4601381,50460,49620,0.9834,1,6500,38542,0,232804,7000,225804,0,0,0,0,0,0,0,0,0,11,7,31500,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,14960,35500,0.7035,1
12-000867556,46540,37818,0.8126,2,5000,85418,8722,98000,20000,78000,0,0,0,0,0,0,0,0,0,12,6,27000,5000,0,1,0,0,0,0,0,0,0,4.8,1,0,0,0,14540,32000,0.6876,1
12-001294124,46540,34166,0.7341,1,10500,77950,12374,3000,16309,-13309,0,0,0,0,0,0,0,0,0,12,4,25000,5000,0,1,0,0,0,0,0,0,0,5,1,0,0,0,16540,30000,0.6446,1
12-000916459,46540,46540,1,2,1000,29931,0,200,2500,-2300,0,0,0,0,0,0,0,0,0,10,6,35000,5000,0,1,0,0,0,0,0,0,0,4.5,1,0,0,0,6540,40000,0.8595,1
12-000843196,46540,46435,0.9977,1,3800,104051,2926,45531,23200,22331,0,0,0,0,0,0,0,0,0,11,1,22540,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,20000,26540,0.5703,1
12-001290387,46540,46540,1,1,250,3300,0,175,175,0,0,0,0,0,0,0,0,0,0,11,7,37000,4000,0,1,0,0,0,0,0,0,0,4.5,1,1,0,1,5540,41000,0.881,1
12-000896701,46540,28343,0.609,4,21000,206271,18197,240000,3000,237000,0,0,0,0,0,0,0,0,0,11,7,22000,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,24540,22000,0.4727,1
12-000889486,49620,35915,0.7238,1,3000,265512,53646,598724,19162,579562,0,0,0,0,0,0,0,0,0,12,0,7000,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,42620,7000,0.1411,1
12-000874097,49620,47006,0.9473,1,5000,50330,2614,10876,18000,-7124,0,0,0,0,0,0,0,0,0,12,0,37000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,8620,41000,0.8263,1
12-000953761,46540,46540,1,1,0,0,0,200,17500,-17300,0,0,0,0,0,0,0,0,0,10,4,23000,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,23540,23000,0.4942,0
12-000922811,46540,9336,0.2006,2,25000,170373,37204,1566962,0,1566962,0,0,0,0,0,0,0,0,0,9,3,0,0,8000,1,0,0,0,0,0,0,0,3,1,0,0,0,38540,8000,0.1719,1
13-000768479,48520,47503,0.979,1,10000,38156,1017,3100,2100,1000,0,0,0,0,0,0,0,0,0,10,5,26520,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,22000,26520,0.5466,1
12-000959548,49620,23758,0.4788,2,0,129097,25862,1758205,0,1758205,0,0,0,0,0,0,0,0,0,12,3,6000,4000,10000,0,0,0,0,0,0,0,0,4,1,1,0,1,29620,20000,0.4031,0
12-000846581,46540,29415,0.632,2,5000,144478,17125,212500,0,212500,0,0,0,0,0,0,0,0,0,11,0,24000,5000,0,0,0,0,0,0,0,0,0,5,1,0,1,1,17540,29000,0.6231,0
12-000873529,46540,27452,0.5899,2,15000,164544,19088,404494,0,404494,0,0,0,0,0,0,0,0,0,11,0,22000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,24540,22000,0.4727,1
12-000902493,46540,39532,0.8494,2,7500,58169,7008,558406,0,558406,0,0,0,0,0,0,0,0,0,11,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,46540,0,0,0
12-000874120,46540,31182,0.67,2,15000,152565,15358,2500,50000,-47500,0,0,0,0,0,0,0,0,0,10,6,20000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,26540,20000,0.4297,0
12-000834723,46540,8095,0.1739,2,31000,125500,38445,552500,0,552500,0,0,0,0,0,0,0,0,0,11,6,14000,0,0,1,0,0,0,0,0,0,0,3.5,1,1,0,1,32540,14000,0.3008,1
12-000872682,49620,44506,0.8969,1,4640,77632,5114,81626,0,81626,0,0,0,0,0,0,0,0,0,12,0,32600,5000,0,0,0,0,0,0,0,0,0,4.7,1,1,0,1,12020,37600,0.7578,1
12-000918014,46540,46540,1,2,5000,0,0,500,500,0,0,0,0,0,0,0,0,0,0,11,0,35000,0,0,1,0,0,0,0,0,0,0,2.5,1,1,1,2,11540,35000,0.752,1
12-000884877,49620,39444,0.7949,2,15000,100688,10176,336312,0,336312,0,0,0,0,0,0,0,0,0,12,0,30620,5000,0,1,0,0,0,0,0,0,0,5,1,1,0,1,14000,35620,0.7179,1
12-000910387,46540,12560,0.2699,3,15000,322300,33980,49500,0,49500,0,0,0,0,0,0,0,0,0,10,0,13000,4000,0,0,0,0,0,0,0,0,0,4,1,0,1,1,29540,17000,0.3653,1
12-000836476,46540,36965,0.7943,1,8000,132226,9575,23272,0,23272,0,0,0,0,0,0,0,0,0,11,3,31540,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,15000,31540,0.6777,1
12-000938464,46540,30030,0.6453,1,5000,48850,16510,588550,0,588550,0,0,0,0,0,0,0,0,0,11,0,19000,5000,0,1,0,0,0,0,0,0,0,5,1,1,0,1,22540,24000,0.5157,1
12-000843024,46540,46332,0.9955,2,4000,42400,208,50,333000,-332950,0,0,0,0,0,0,0,0,0,9,3,33500,4000,0,0,0,0,0,0,0,0,0,4,1,1,0,1,9040,37500,0.8058,0
12-000858765,46540,27020,0.5806,1,10000,56655,19520,238209,0,238209,0,0,0,0,0,0,0,0,0,11,0,22000,0,0,1,0,0,0,0,0,0,0,3.5,1,0,0,0,24540,22000,0.4727,1
12-000956774,46540,33020,0.7095,2,0,89820,13520,116249,7000,109249,0,0,0,0,0,0,0,0,0,11,0,23000,4000,0,0,0,0,0,0,0,0,0,4.5,1,1,0,1,19540,27000,0.5801,0
12-000925502,46540,31852,0.6844,2,5000,130425,14688,1,120000,-119999,0,0,0,0,0,0,0,0,0,11,7,13940,0,0,0,0,0,0,0,0,0,0,3.5,1,1,0,1,32600,13940,0.2995,1
12-000850304,46540,43270,0.9297,3,8000,187525,8154,322840,78500,244340,0,0,0,0,0,0,0,0,0,10,5,22000,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,20540,26000,0.5587,1
13-000735017,48520,39264,0.8092,2,8000,95415,9256,272899,0,272899,0,0,0,0,0,0,0,0,0,9,0,24500,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,24020,24500,0.5049,1
12-000889037,46540,44151,0.9487,6,1000,89854,2389,84945,5000,79945,0,0,0,0,0,0,0,0,0,10,4,34500,0,0,1,0,0,0,0,0,0,0,2.8,1,0,0,0,12040,34500,0.7413,1
12-000911701,46540,20090,0.4317,1,35000,124376,26450,617608,10350,607258,0,0,0,0,0,0,0,0,0,9,0,5000,4000,0,1,0,0,0,0,0,0,0,4,1,1,1,2,37540,9000,0.1934,1
12-000835879,46540,44514,0.9565,2,8000,68076,2026,89756,0,89756,0,0,0,0,0,0,0,0,0,9,3,31000,5000,0,0,0,0,0,0,0,0,0,5,1,1,0,1,10540,36000,0.7735,1
12-000891198,46540,39513,0.849,1,10000,72089,7027,76900,0,76900,0,0,0,0,0,0,0,0,0,9,1,37000,0,0,0,0,0,0,0,0,0,0,2.5,1,1,0,1,9540,37000,0.795,1
12-001289712,46540,42782,0.9193,1,3500,65515,3758,229662,5266,224396,0,0,0,0,0,0,0,0,0,10,7,28000,4000,0,1,0,0,0,0,0,0,0,4.5,1,0,0,0,14540,32000,0.6876,1
12-000882797,46540,32825,0.7053,1,15000,105273,13715,40000,0,40000,0,0,0,0,0,0,0,0,0,9,7,22000,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,24540,22000,0.4727,1
12-000940048,49620,31025,0.6253,2,51000,220996,18595,7231,0,7231,0,0,0,0,0,0,0,0,0,12,0,18000,4000,0,0,0,0,0,0,0,0,0,4.5,1,1,0,1,27620,22000,0.4434,1
12-000905674,46540,41456,0.8908,2,325,68034,5084,21010,22500,-1490,0,0,0,0,0,0,0,0,0,10,1,37000,4000,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5540,41000,0.881,1
12-000923317,29330,16628,0.5669,2,25000,159800,12702,7000,0,7000,0,0,0,0,0,0,0,0,0,11,7,9000,2000,0,0,0,0,0,0,0,0,0,4,1,0,0,0,18330,11000,0.375,1
12-000903863,49620,36403,0.7336,1,10000,93621,13217,16807,750,16057,0,0,0,0,0,0,0,0,0,12,0,20000,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,29620,20000,0.4031,1
12-000840975,46540,46540,1,2,2400,13800,0,200,40000,-39800,0,0,0,0,0,0,0,0,0,11,0,35000,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,11540,35000,0.752,1
12-000931833,46540,34219,0.7353,1,12000,92910,12321,49505,0,49505,0,0,0,0,0,0,0,0,0,12,0,23000,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,19540,27000,0.5801,1
12-000864167,49620,33208,0.6692,4,7500,111412,13332,477500,0,477500,0,0,0,0,0,0,0,0,0,12,0,29620,0,0,1,0,0,0,0,0,0,0,3.1,1,1,0,1,20000,29620,0.5969,1
12-000836618,49620,32630,0.6576,2,5000,139217,16990,280120,0,280120,0,0,0,0,0,0,0,0,0,12,0,28000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,17620,32000,0.6449,1
12-000855452,46540,40380,0.8676,3,15000,59926,6160,302000,0,302000,0,0,0,0,0,0,0,0,0,9,5,21500,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,25040,21500,0.462,0
12-000843972,49620,46605,0.9392,2,15300,174602,22683,518400,34000,484400,0,0,0,0,0,0,0,0,0,12,7,15000,4000,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,30620,19000,0.3829,1
12-000871811,46540,43765,0.9404,2,15000,55700,2775,348100,0,348100,0,0,0,0,0,0,0,0,0,12,5,26000,5000,0,1,0,0,0,0,0,0,0,5,1,1,0,1,15540,31000,0.6661,1
12-000829062,46540,3008,0.0646,6,5000,87748,43532,2298244,50000,2248244,0,0,0,0,0,0,0,0,0,11,7,0,4000,0,0,0,0,0,0,0,0,0,4,1,0,0,0,42540,4000,0.0859,1
12-000874893,46540,30971,0.6655,2,20000,126481,15569,508901,0,508901,0,0,0,0,0,0,0,0,0,12,0,22000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,24540,22000,0.4727,1
12-000922380,46540,37025,0.7956,2,2500,88679,9515,106912,0,106912,0,0,0,0,0,1,0,0,1,12,1,30000,5000,0,1,0,0,0,0,0,0,0,4.5,1,1,0,1,11540,35000,0.752,1
12-000928644,46540,46540,1,3,3000,26000,0,1200,10000,-8800,0,0,0,0,0,0,0,0,0,12,1,35000,4000,0,0,0,0,0,0,0,0,0,4,1,0,0,0,7540,39000,0.838,1
12-000832415,46540,20882,0.4487,3,2500,148825,25658,2325,14900,-12575,0,0,0,0,0,0,0,0,0,12,0,14000,6000,0,1,0,0,0,0,0,0,0,5,1,1,0,1,26540,20000,0.4297,1
12-000840901,46540,46540,1,2,6000,27718,0,500,0,500,0,0,0,0,0,0,0,0,0,9,3,27500,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,15040,31500,0.6768,0
12-000853408,46540,39527,0.8493,1,0,63646,7013,30300,0,30300,0,0,0,0,0,0,0,0,0,11,1,32500,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,10040,36500,0.7843,1
12-000822701,46540,46540,1,2,5000,0,0,11000,0,11000,0,0,0,0,0,0,0,0,0,9,4,34000,0,0,1,0,0,0,0,0,0,0,2.7,1,0,0,0,12540,34000,0.7306,1
12-000942370,46540,46540,1,2,5000,40247,0,125000,7000,118000,0,0,0,0,0,0,0,0,0,12,1,37000,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,5540,41000,0.881,1
12-000902689,46540,44770,0.962,1,0,7316,1770,0,0,0,0,0,0,0,0,0,0,0,0,12,0,36000,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,10540,36000,0.7735,1
12-000839336,29330,28739,0.9798,2,2000,68383,591,1275,0,1275,0,0,0,0,0,0,0,0,0,10,0,16000,5000,0,1,0,0,0,0,0,0,0,4.8,1,1,0,1,8330,21000,0.716,1
12-000916700,46540,38847,0.8347,1,9530,74264,7693,196154,99792,96362,0,0,0,0,0,0,0,0,0,12,1,35000,4000,0,1,0,0,0,0,0,0,0,4.3,1,0,0,0,7540,39000,0.838,1
12-000944264,29330,15358,0.5236,3,6500,198073,13972,7000,0,7000,0,0,0,0,0,0,0,0,0,11,0,9000,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,16330,13000,0.4432,0
12-000923648,29330,28705,0.9787,2,0,72193,625,1411,1411,0,0,0,0,0,0,0,0,0,0,10,5,0,1000,0,0,0,0,0,0,0,0,0,4,1,1,0,1,28330,1000,0.0341,1
12-000892868,46540,46540,1,1,6000,34124,0,1100,4000,-2900,0,0,0,0,0,0,0,0,0,9,0,36500,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,10040,36500,0.7843,1
12-000925229,49620,45861,0.9242,0,10000,85504,3759,87800,0,87800,0,0,0,0,0,0,0,0,0,12,0,36000,0,0,1,0,0,0,0,0,0,0,3.5,1,0,0,0,13620,36000,0.7255,1
12-000887156,46540,45107,0.9692,1,10000,53203,1433,500,13121,-12621,0,0,0,0,1,0,0,0,1,11,4,28500,0,0,1,0,0,0,0,0,0,0,3.3,1,0,0,0,18040,28500,0.6124,0
12-000961762,46540,15625,0.3357,1,20750,161017,30915,359652,0,359652,0,0,0,0,0,0,0,0,0,12,0,18000,5000,0,1,0,0,0,0,0,0,0,5,1,1,0,1,23540,23000,0.4942,1
12-000948139,46540,46224,0.9932,3,0,62092,316,980,18757,-17777,0,0,0,0,0,0,0,0,0,9,6,23000,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,23540,23000,0.4942,0
12-000864547,46540,44099,0.9476,4,800,93405,2441,43300,0,43300,0,0,0,0,0,0,0,0,0,11,0,30000,4000,0,1,0,0,0,0,0,0,0,4,1,0,1,1,12540,34000,0.7306,0
12-000901084,46540,44434,0.9547,2,14000,59268,2106,0,2089,-2089,1,0,0,0,0,0,0,0,1,12,1,32000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,14540,32000,0.6876,1
13-000816592,48520,45038,0.9282,4,7500,74435,3482,226408,550,225858,0,0,0,0,0,0,0,0,0,11,1,32520,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,16000,32520,0.6702,1
12-001286270,29330,0,0,1,8000,285301,66020,33874,65168,-31294,0,0,0,0,0,0,0,0,0,12,7,0,0,0,1,0,0,0,0,0,0,0,3.8,1,0,0,0,29330,0,0,1
12-000844369,46540,44638,0.9591,2,7764,41181,1902,17282,9850,7432,0,0,0,0,0,0,0,0,0,12,0,38000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,8540,38000,0.8165,1
12-000886519,46540,30389,0.653,2,14759,133200,16151,59200,2709,56491,0,0,0,0,0,0,0,0,0,12,1,18000,5000,0,1,0,0,0,0,0,0,0,4.8,1,0,0,0,23540,23000,0.4942,1
12-000904406,46540,28966,0.6224,2,29000,137516,17574,454085,0,454085,0,0,0,0,0,0,0,0,0,12,0,14000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,28540,18000,0.3868,1
12-000821999,46540,21486,0.4617,1,0,177101,25054,500,13000,-12500,0,0,0,0,0,0,0,0,0,10,0,22000,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,24540,22000,0.4727,1
12-001292886,46540,40544,0.8712,2,6000,98101,5996,1200,0,1200,0,0,0,0,0,0,0,0,0,12,0,25000,5000,0,0,0,0,0,0,0,0,0,5,1,1,0,1,16540,30000,0.6446,1
12-000875397,46540,34394,0.739,1,1000,85156,12146,59660,1400,58260,0,0,0,0,0,0,0,0,0,12,0,29000,5000,0,0,0,0,0,0,0,0,0,4.5,1,1,0,1,12540,34000,0.7306,1
12-000925767,46540,0,0,4,35000,172420,68789,1789726,0,1789726,0,0,0,0,0,0,0,0,0,11,1,0,0,5000,1,0,0,0,0,0,0,0,2.5,1,1,0,1,41540,5000,0.1074,1
12-000877185,49620,47600,0.9593,2,0,48656,2020,147168,0,147168,0,0,0,0,0,0,0,0,0,12,0,36620,4000,0,0,0,0,0,0,0,0,0,3,1,1,0,1,9000,40620,0.8186,1
12-000841541,46540,32341,0.6949,2,10000,126547,17279,36000,0,36000,0,0,0,0,0,0,0,0,0,11,0,18000,5000,0,0,0,0,0,0,0,0,0,5,1,1,0,1,23540,23000,0.4942,0
13-000717200,48520,24390,0.5027,2,20000,128500,24130,91000,40000,51000,0,0,0,0,0,0,0,0,0,9,0,28500,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,20020,28500,0.5874,0
12-000933457,46540,29451,0.6328,3,0,146996,17089,173356,0,173356,0,0,0,0,0,0,0,0,0,10,0,28000,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,18540,28000,0.6016,1
12-000871656,46540,37464,0.805,2,10000,77256,9076,330688,0,330688,0,0,0,0,0,0,0,0,0,9,1,27000,0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,19540,27000,0.5801,1
12-000845086,46540,38522,0.8277,2,4000,89300,8018,56205,1500,54705,0,0,0,0,0,0,0,0,0,11,1,31500,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,15040,31500,0.6768,1
12-000892652,46540,10655,0.2289,1,35000,169955,35885,264540,0,264540,0,0,0,0,0,0,0,0,0,12,6,5000,4000,0,1,0,0,0,0,0,0,0,4.8,1,1,0,1,37540,9000,0.1934,1
12-000845917,46540,45135,0.9698,1,6000,79852,1405,10506,23080,-12574,0,0,0,0,0,0,0,0,0,10,1,32500,4000,0,1,0,0,0,0,0,0,0,4.5,1,0,0,0,10040,36500,0.7843,0
12-001288550,46540,36957,0.7941,2,10000,108971,9583,179722,0,179722,0,0,0,0,0,0,0,0,0,12,3,32000,0,0,1,0,0,0,0,0,0,0,3.5,1,0,0,0,14540,32000,0.6876,1
12-000936567,46540,40014,0.8598,2,1200,89623,6526,262,22668,-22406,0,0,0,0,0,0,0,0,0,12,3,35000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,11540,35000,0.752,1
13-000680913,51725,14988,0.2898,2,10000,263540,34632,2500,2500,0,0,0,0,0,0,0,0,0,0,12,0,17000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,30725,21000,0.406,0
12-000840739,46540,32684,0.7023,2,5000,176944,13856,219931,28800,191131,0,0,0,0,0,0,0,0,0,12,4,25000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,17540,29000,0.6231,1
12-001287640,49620,1425,0.0287,1,48100,136322,45115,1552899,27955,1524944,0,0,0,0,0,0,0,0,0,12,4,0,4000,4000,1,0,0,0,0,0,0,0,4.3,1,0,0,0,41620,8000,0.1612,1
12-000903689,46540,27163,0.5836,1,15000,48211,19377,5500,5500,0,0,0,0,0,0,0,0,0,0,12,1,25000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,17540,29000,0.6231,1
12-000932915,46540,0,0,2,28000,430727,56376,75380,0,75380,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,46540,0,0,1
12-000907292,46540,38992,0.8378,2,8000,100323,7548,304969,0,304969,0,0,0,0,0,0,0,0,0,11,1,30000,0,0,1,0,0,0,0,0,0,0,3.5,1,0,0,0,16540,30000,0.6446,1
12-000937285,49620,35859,0.7227,3,4000,143746,13761,18900,0,18900,0,0,0,0,0,0,0,0,0,12,0,38000,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,7620,42000,0.8464,1
12-000874529,49620,31343,0.6317,2,10000,149285,18277,288300,0,288300,0,0,0,0,0,0,0,0,0,12,0,29000,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,20620,29000,0.5844,0
12-000943772,49620,0,0,2,0,237963,69480,55000,0,55000,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,49620,0,0,0
12-000933485,46540,33454,0.7188,1,7000,156241,15335,16100,0,16100,0,0,0,0,0,0,0,0,0,12,0,23000,4000,0,1,0,0,0,0,0,0,0,3.1,1,0,0,0,19540,27000,0.5801,1
12-000952150,49620,29884,0.6023,1,17000,173890,21985,308829,0,308829,0,0,0,0,0,0,0,0,0,12,0,28600,4000,0,1,0,0,0,0,0,0,0,3.5,1,1,0,1,17020,32600,0.657,1
12-000940290,49620,12396,0.2498,2,25000,305847,37224,386900,0,386900,0,0,0,0,0,0,0,0,0,12,1,8000,4000,10000,0,0,0,0,0,0,0,0,3.8,1,0,0,0,27620,22000,0.4434,0
12-000925579,46540,46540,1,2,12750,34400,0,70000,50000,20000,0,0,0,0,0,0,0,0,0,12,0,29000,5000,0,1,0,0,0,0,0,0,0,5,1,0,0,0,12540,34000,0.7306,1
12-000886675,49620,46633,0.9398,3,10000,73657,2987,75500,2500,73000,0,0,0,0,0,0,0,0,0,12,0,33500,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,12120,37500,0.7557,1
12-000845171,46540,43024,0.9245,2,6000,148530,5416,812,17998,-17186,0,0,0,0,0,0,0,0,0,12,1,33000,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,13540,33000,0.7091,1
12-000858820,46540,24253,0.5211,1,29945,126948,22287,239766,0,239766,0,0,0,0,0,0,0,0,0,12,0,13000,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,33540,13000,0.2793,1
12-000946356,46540,31648,0.68,2,4000,108899,14892,4533,114270,-109737,0,0,0,0,0,0,0,0,0,11,0,29000,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,17540,29000,0.6231,0
12-000897445,46540,46540,1,0,0,0,0,462000,0,462000,0,0,0,0,0,0,0,0,0,10,6,22540,4000,0,1,0,0,0,0,0,0,0,4,1,1,0,1,20000,26540,0.5703,1
12-000924114,46540,42999,0.9239,4,17000,101247,3541,70000,0,70000,0,0,0,0,0,0,0,0,0,11,0,21500,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,21040,25500,0.5479,1
12-000947556,49620,49620,1,0,10000,28229,773,333505,0,333505,0,0,0,0,0,1,0,0,1,12,0,34620,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,15000,34620,0.6977,1
12-000927952,49620,47037,0.9479,2,12000,52469,2583,202709,1650,201059,0,0,0,0,0,0,0,0,0,12,0,33620,4000,0,0,0,0,0,0,0,0,0,4,1,0,0,0,12000,37620,0.7582,1
12-000881073,46540,40741,0.8754,1,4000,89697,5799,1000,0,1000,0,0,0,0,0,0,0,0,0,9,5,31540,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,15000,31540,0.6777,1
12-000850285,49620,47877,0.9649,2,10000,63997,1743,71252,0,71252,0,0,0,0,0,0,0,0,0,12,0,24600,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,21020,28600,0.5764,0
12-000962229,46540,0,0,2,20000,203547,59687,629099,0,629099,0,0,0,0,0,0,0,0,0,11,0,0,5000,10000,0,0,0,0,0,0,0,0,5,1,1,0,1,31540,15000,0.3223,0
12-000864850,46540,39832,0.8559,3,3500,128782,6708,5200,5200,0,0,0,0,0,0,0,0,0,0,11,1,30000,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,12540,34000,0.7306,1
12-000824995,46540,46540,1,2,12000,236801,9025,102636,0,102636,0,0,0,0,0,0,0,0,0,11,4,34540,4000,0,1,0,0,0,0,0,0,0,4.5,1,1,0,1,8000,38540,0.8281,1
12-001292450,49620,46458,0.9363,2,10000,71758,3162,600,69948,-69348,0,0,0,0,0,0,0,0,0,12,1,30620,4000,0,0,0,0,0,0,0,0,0,4,1,1,0,1,15000,34620,0.6977,1
12-000856696,46540,18411,0.3956,2,7000,163317,28129,616499,0,616499,0,0,0,0,0,1,0,0,1,10,0,0,0,5000,1,0,0,0,0,0,0,0,3.7,1,1,0,1,41540,5000,0.1074,1
13-000770944,48520,18943,0.3904,2,5000,170570,29577,435999,0,435999,0,0,0,0,0,1,0,0,1,11,0,0,4000,1000,1,0,0,0,0,0,0,0,4,1,1,0,1,43520,5000,0.1031,1
12-000906304,46540,36312,0.7802,2,8000,84870,10228,72000,0,72000,0,0,0,0,0,0,0,0,0,12,1,28000,5000,0,1,0,0,0,0,0,0,0,5,1,1,0,1,13540,33000,0.7091,1
12-000863188,29330,13394,0.4567,3,0,131530,15936,141983,0,141983,0,0,0,0,0,0,0,0,0,9,4,13400,0,0,1,0,0,0,0,0,0,0,2.6,1,0,0,0,15930,13400,0.4569,0
12-000930122,49620,11463,0.231,2,47500,221670,38157,1127000,0,1127000,0,0,0,0,0,0,0,0,0,12,0,0,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,45620,4000,0.0806,1
12-000883828,49620,46994,0.9471,2,10000,145033,2626,26370,15000,11370,0,0,0,0,0,0,0,0,0,12,4,29000,4000,0,1,0,0,0,0,0,0,0,4,1,0,0,0,16620,33000,0.6651,1
12-000836288,46540,42551,0.9143,4,5000,206771,9536,2500,51000,-48500,0,0,0,0,0,0,0,0,0,12,1,34000,4000,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,8540,38000,0.8165,1
